date,open,high,low,close,volume
2019-06-20,50.092498779296875,50.15250015258789,49.50749969482422,48.12457275390625,86056000
2019-06-21,49.70000076293945,50.212501525878906,49.537498474121094,47.960506439208984,191202400
2019-06-24,49.6349983215332,50.040000915527344,49.54249954223633,47.91224670410156,72881600
2019-06-25,49.60749816894531,49.814998626708984,48.8224983215332,47.18601608276367,84281200
2019-06-26,49.442501068115234,50.247501373291016,49.337501525878906,48.206607818603516,104270000
2019-06-27,50.0724983215332,50.39250183105469,49.89250183105469,48.19213104248047,83598800
2019-06-28,49.66999816894531,49.875,49.26250076293945,47.75300979614258,124442400
2019-07-01,50.79249954223633,51.122501373291016,50.162498474121094,48.62883758544922,109012000
2019-07-02,50.352500915527344,50.782501220703125,50.34000015258789,48.913536071777344,67740800
2019-07-03,50.81999969482422,51.11000061035156,50.67250061035156,49.31887435913086,45448000
2019-07-05,50.837501525878906,51.27000045776367,50.724998474121094,49.275455474853516,69062000
2019-07-08,50.20249938964844,50.349998474121094,49.602500915527344,48.25968551635742,101354400
2019-07-09,49.79999923706055,50.377498626708984,49.70249938964844,48.554046630859375,82312000
2019-07-10,50.462501525878906,50.932498931884766,50.38999938964844,49.034175872802734,71588400
2019-07-11,50.82749938964844,51.09749984741211,50.4275016784668,48.67708969116211,80767200
2019-07-12,50.61249923706055,51.0,50.54999923706055,49.05105972290039,70380800
2019-07-15,51.022499084472656,51.467498779296875,51.0,49.51190185546875,67789600
2019-07-16,51.147499084472656,51.52750015258789,50.875,49.340606689453125,67467200
2019-07-17,51.01250076293945,51.272499084472656,50.817501068115234,49.06313705444336,56430000
2019-07-18,51.0,51.470001220703125,50.92499923706055,49.620479583740234,74162400
2019-07-19,51.4474983215332,51.625,50.59000015258789,48.879756927490234,83717200
2019-07-22,50.912498474121094,51.807498931884766,50.90250015258789,49.99686050415039,89111600
2019-07-23,52.1150016784668,52.227500915527344,51.8224983215332,50.387733459472656,73420800
2019-07-24,51.91749954223633,52.287498474121094,51.79249954223633,50.34671401977539,59966400
2019-07-25,52.22249984741211,52.310001373291016,51.682498931884766,49.94860076904297,55638400
2019-07-26,51.869998931884766,52.432498931884766,51.78499984741211,50.12232971191406,70475600
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,50.59039306640625,86693600
2019-07-30,52.189998626708984,52.540000915527344,51.82749938964844,50.37323760986328,135742800
2019-07-31,54.10499954223633,55.342498779296875,52.82500076293945,51.40107345581055,277125600
2019-08-01,53.474998474121094,54.50749969482422,51.685001373291016,50.288795471191406,216071600
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,49.224788665771484,163448400
2019-08-05,49.497501373291016,49.662498474121094,48.14500045776367,46.64797592163086,209572000
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,47.53103256225586,143299200
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,48.02323913574219,133457600
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,49.08242416381836,108038000
2019-08-09,50.32500076293945,50.689998626708984,49.8224983215332,48.67796325683594,98478800
2019-08-12,49.904998779296875,50.51250076293945,49.787498474121094,48.5544548034668,89927600
2019-08-13,50.255001068115234,53.03499984741211,50.119998931884766,50.61066436767578,188874000
2019-08-14,50.790000915527344,51.61000061035156,50.647499084472656,49.104225158691406,146189600
2019-08-15,50.8650016784668,51.28499984741211,49.91749954223633,48.859619140625,108909600
2019-08-16,51.06999969482422,51.790000915527344,50.959999084472656,50.01243591308594,110481600
2019-08-19,52.654998779296875,53.182498931884766,52.50749969482422,50.944881439208984,97654400
2019-08-20,52.720001220703125,53.337501525878906,52.58000183105469,50.947296142578125,107537200
2019-08-21,53.247501373291016,53.412498474121094,52.900001525878906,51.4995002746582,86141600
2019-08-22,53.29750061035156,53.61000061035156,52.6875,51.455902099609375,89014800
2019-08-23,52.35749816894531,53.01250076293945,50.25,49.07758331298828,187272000
2019-08-26,51.46500015258789,51.79750061035156,51.26499938964844,50.01001739501953,104174400
2019-08-27,51.96500015258789,52.13750076293945,50.88249969482422,49.445716857910156,103493200
2019-08-28,51.025001525878906,51.43000030517578,50.83000183105469,49.77751922607422,63755200
2019-08-29,52.125,52.33000183105469,51.665000915527344,50.620330810546875,83962000
2019-08-30,52.540000915527344,52.61249923706055,51.79999923706055,50.55494689941406,84573600
2019-09-03,51.60749816894531,51.744998931884766,51.05500030517578,49.818687438964844,80092000
2019-09-04,52.09749984741211,52.369998931884766,51.83000183105469,50.6639404296875,76752400
2019-09-05,53.0,53.49250030517578,52.877498626708984,51.65449142456055,95654800
2019-09-06,53.51250076293945,53.60499954223633,53.127498626708984,51.649662017822266,77449200
2019-09-09,53.709999084472656,54.11000061035156,52.76750183105469,51.87004470825195,109237600
2019-09-10,53.46500015258789,54.19499969482422,52.9275016784668,52.482791900634766,127111600
2019-09-11,54.51750183105469,55.9275016784668,54.432498931884766,54.15149688720703,177158400
2019-09-12,56.20000076293945,56.60499954223633,55.71500015258789,54.03038787841797,128906800
2019-09-13,55.0,55.1974983215332,54.255001068115234,52.979278564453125,159053200
2019-09-16,54.432498931884766,55.032501220703125,54.38999938964844,53.25779724121094,84632400
2019-09-17,54.9900016784668,55.20500183105469,54.779998779296875,53.45156478881836,73274800
2019-09-18,55.26499938964844,55.712501525878906,54.86000061035156,53.95288848876953,101360000
2019-09-19,55.502498626708984,55.939998626708984,55.092498779296875,53.5145263671875,88242400
2019-09-20,55.345001220703125,55.63999938964844,54.36750030517578,52.73225402832031,221652400
2019-09-23,54.73749923706055,54.959999084472656,54.412498474121094,52.97202682495117,76662000
2019-09-24,55.25749969482422,55.622501373291016,54.29750061035156,52.72013854980469,124763200
2019-09-25,54.63750076293945,55.375,54.28499984741211,53.531471252441406,87613600
2019-09-26,55.0,55.23500061035156,54.70750045776367,53.25537872314453,75334000
2019-09-27,55.1349983215332,55.2400016784668,54.31999969482422,52.996238708496094,101408000
2019-09-30,55.224998474121094,56.14500045776367,55.1974983215332,54.24352264404297,103909600
2019-10-01,56.26750183105469,57.05500030517578,56.04999923706055,54.393680572509766,139223200
2019-10-02,55.76499938964844,55.89500045776367,54.48249816894531,53.030147552490234,138449200
2019-10-03,54.60749816894531,55.2400016784668,53.782501220703125,53.480628967285156,114426000
2019-10-04,56.40999984741211,56.872501373291016,55.97249984741211,54.97977828979492,138478800
2019-10-07,56.567501068115234,57.48249816894531,56.459999084472656,54.99188995361328,122306000
2019-10-08,56.45500183105469,57.01499938964844,56.08250045776367,54.347660064697266,111820000
2019-10-09,56.75749969482422,56.9474983215332,56.40999984741211,54.984619140625,74770400
2019-10-10,56.98249816894531,57.61000061035156,56.82500076293945,55.72572708129883,113013600
2019-10-11,58.23749923706055,59.40999984741211,58.07749938964844,57.20794677734375,166795600
2019-10-14,58.724998474121094,59.532501220703125,58.66749954223633,57.12559127807617,96427600
2019-10-15,59.09749984741211,59.412498474121094,58.720001220703125,56.992393493652344,87360000
2019-10-16,58.342498779296875,58.810001373291016,58.29999923706055,56.76230239868164,73903200
2019-10-17,58.772499084472656,59.037498474121094,58.380001068115234,56.982696533203125,67585200
